group,P
FAM241B,NA
FAM242A,0.531366652397892
FAM242C,NA
FAM24B,NA
FAM25A,NA
FAM25E,0.0755965192801971
FAM27E5,NA
FAM30A,0.763470655815784
FAM32A,0.280088191114353
FAM3B,NA
FAM43A,NA
FAM47E,0.47822383169403
FAM50B,NA
FAM53A,0.225651290715032
FAM53B-AS1,NA
FAM66C,NA
FAM71A,0.301497530513618
FAM71C,NA
FAM71D,0.195452479010401
FAM71E1,0.684690092717721
FAM71F1,NA
FAM71F2,0.430395344253405
FAM78B,0.303975877867065
FAM81B,0.98200972399375
FAM83A,0.851474561503577
FAM83B,0.00822026037813441
FAM83C,NA
FAM83D,NA
FAM83E,NA
FAM83G,NA
FAM83H,0.972300375305189
FAM86B1,NA
FAM86B2,NA
FAM86B3P,0.939004977770222
FAM86C1P,0.926232106815967
FAM86DP,0.203733873123733
FAM86EP,NA
FAM86FP,NA
FAM86GP,0.7850528010334
FAM86HP,NA
FAM86JP,NA
FAM86LP,NA
FAM86MP,NA
FAM89A,NA
FAM8A1,0.752215504127765
FAM90A1,0.880105633031234
FAM90A28P,NA
FAM90A2P,0.777236435886214
FAM91A1,NA
FAM98A,0.0371668296563985
FAM98B,0.457747974288604
FAM98C,NA
FAN1,0.919582342272172
FANCA,0.623932711674374
FANCC,0.40283967804024
FANCD2,0.0168877472519025
FANCD2OS,NA
FANCD2P2,NA
FANCE,NA
FANCF,NA
FANCG,0.18287972494479
FANCI,0.101901288659413
FANCL,0.786327125023574
FANCM,0.883336064057708
FANK1,0.871354134891541
FAP,NA
FAR1,NA
FAR2P3,NA
FAR2P4,0.65129050170678
FARP1,0.63888029937887
FARP2,0.294174091096804
FARS2,0.460706547990434
FARSA,0.131020931743414
FARSB,0.00749163894536815
FAS,0.481046081041998
FASLG,0.252435208084251
FASN,0.0619449458389658
FASTK,0.719151638439849
FASTKD1,0.591496977370412
FASTKD2,0.882159441995906
FASTKD3,0.653727273142436
FAT1,0.286730048873556
FAT2,0.941108796108103
FAT3,0.288968567419471
FAT4,0.501194314998793
FAU,NA
FAXC,NA
FAXDC2,0.251810282276099
FBF1,0.597402870366395
FBH1,0.895337333801168
FBL,0.25057376781342
FBLIM1,0.133521789449041
FBLN1,0.0430410304243384
FBLN2,NA
FBLN5,0.711128975448799
FBN1,0.0442047734474866
FBN2,0.381095751862419
FBN3,0.615264150127507
FBP2,0.357973270413204
FBRS,0.00495670129049721
FBRSL1,0.889289479219672
FBXL12,0.778485045000547
FBXL13,NA
FBXL15,NA
FBXL17,0.901502492620944
FBXL18,NA
FBXL19,0.7654171148072
FBXL2,0.37197034622244
FBXL21P,NA
FBXL22,NA
FBXL3,0.483276557773828
FBXL4,0.951516265834327
FBXL5,NA
FBXL6,0.468332158429495
FBXL7,NA
FBXL8,NA
FBXO10,0.876932353545145
FBXO11,0.00810748339362207
FBXO15,NA
FBXO16,0.969410677436342
FBXO17,0.271592765861423
FBXO2,NA
FBXO21,NA
FBXO22,NA
FBXO24,NA
FBXO25,NA
FBXO27,0.926232106815967
FBXO28,0.00734365243460048
FBXO3,0.0074284964452285
FBXO30,NA
FBXO30-DT,NA
FBXO31,NA
FBXO34,0.748565330478724
FBXO36,NA
FBXO38,0.157279363223709
FBXO38-DT,NA
FBXO4,NA
FBXO40,NA
FBXO42,NA
FBXO43,0.430557743930807
FBXO47,NA
FBXO48,NA
FBXO5,0.0261756018482757
FBXO7,0.000640675517542151
FBXO8,NA
FBXO9,0.513833281917919
FBXW10,0.79677935172639
FBXW11,NA
FBXW12,NA
FBXW2,0.706917632038617
FBXW4,NA
FBXW5,0.0239924628548023
FBXW7,0.658685819072246
FBXW8,0.103889854051779
FBXW9,0.884261721405082
FCAR,NA
FCER2,NA
FCF1,0.180593795788159
FCGBP,0.45449468608767
FCGR1A,0.649273253125334
FCGR1B,0.75630372153606
FCGR2A,NA
FCGR2B,NA
FCGR2C,0.817728386677076
FCGR3B,NA
FCGRT,0.527434768956187
FCHO1,0.0721785115927195
FCHO2,NA
FCHSD1,0.350843585117533
FCHSD2,0.0074284964452285
FCN1,0.257277734990474
FCN2,0.428006936163977
FCN3,0.990817519741273
FCRL1,NA
FCRL2,NA
FCRL3,0.490262906993048
FCRL4,0.00822026037813441
FCRL5,0.242251269828449
FCRL6,0.699311981007317
FCRLA,NA
FCRLB,0.26129108965399
FCSK,0.529766526685323
FDCSP,NA
FDFT1,0.148040536044976
FDPS,NA
FDX1,0.143407463392794
FDXACB1,0.904716470137244
FDXR,0.592076769790567
FECH,0.0459024578911053
FEM1A,NA
FEN1,NA
FENDRR,0.416570539649983
FER,NA
FER1L4,NA
FER1L5,0.486712117050878
FER1L6,0.907739453882289
FERMT1,0.116707092348867
FERMT2,0.00939566173633701
FERMT3,0.543797924546845
FES,0.121366345201826
FETUB,0.594890295044174
FEZ1,NA
FEZ2,0.0588961516966252
FFAR1,NA
FFAR2,NA
FGA,0.0148804808601528
FGB,NA
FGD2,NA
FGD3,NA
FGD4,0.485416717995733
FGD5,0.285529394167523
FGD5-AS1,NA
FGD5P1,0.206424717945429
FGD6,NA
FGF1,NA
FGF10,NA
FGF11,0.0142046662740986
FGF12,0.804612435758007
FGF17,NA
FGF2,0.749759329188318
FGF20,0.872871487307827
FGF21,NA
FGF22,0.599762720196308
FGF3,0.00744135372248523
FGF5,0.143079738133796
FGF7,0.118497580917764
FGF8,NA
FGFBP1,NA
FGFR1,0.723586862317347
FGFR1OP2,0.574680929679771
FGFR2,0.295814564671605
FGFR3,0.0996942214782382
FGFR4,0.0980869042188332
FGFRL1,0.827255471743608
FGG,0.0883896029395273
FGGY,0.202744449594089
FGL1,0.952051791403406
FGL2,0.0400301988801564
FH,0.809141632734592
FHAD1,0.983658274984848
FHDC1,NA
FHIP1A,0.10219770607584
FHIP1B,0.00466970427399129
FHIP2A,0.0074284964452285
FHIP2B,NA
FHIT,NA
FHL2,NA
FHL3,0.896972037407645
FHL5,0.665721614472531
FHOD1,0.241262539285583
FHOD3,NA
FIBCD1,0.962720793966119
FIBIN,NA
FIBP,0.422594796957409
FICD,0.125115675377558
FIG4,0.51037075975823
FIGN,0.789211221693467
FIGNL1,0.490406936180744
FIGNL2,NA
FILIP1,NA
FILIP1L,0.736404070380706
FIP1L1,0.211889919906932
FIS1,NA
FITM1,0.82743850520565
FITM2,0.346678924225684
FIZ1,NA
FJX1,NA
FKBP10,0.00657163898373442
FKBP11,NA
FKBP14,0.426007829651344
FKBP15,0.647162474052923
FKBP1A,NA
FKBP1C,NA
FKBP2,0.886073604127804
FKBP3,0.70653218457725
FKBP4,0.0014099731408564
FKBP6,0.725774771649253
FKBP7,0.493291190081047
FKBP8,0.81007111280992
FKBP9,0.621929429611725
FKBPL,0.441515168661162
FKRP,0.974516737430743
FKTN,0.315411342020395
FLACC1,NA
FLAD1,0.0167479255857034
FLCN,0.236944563287671
FLG,0.402782316832909
FLG-AS1,0.923216310523848
FLG2,0.153815737845717
FLII,0.00274914929552579
FLJ31356,NA
FLJ42969,NA
FLNB,0.241857457048174
FLNC,0.521207951602031
FLNC-AS1,NA
FLOT1,0.0393603620991269
FLOT2,0.0269752511801342
FLRT2,0.428006936163977
FLRT3,NA
FLT1,0.517549937495655
FLT3,0.6038319544797
FLT3LG,0.136136295247138
FLT4,0.752339488454228
FLVCR1,0.132520366815762
FLVCR2,NA
FLYWCH1,0.0292498624460123
FMN1,NA
FMN2,0.9202598059422
FMNL1,0.284073712399353
FMNL2,0.939131613105438
FMNL3,NA
FMO1,NA
FMO2,0.814764377009001
FMO3,0.433507134408516
FMO4,0.467318214481115
FMO5,NA
FMO9P,NA
FN1,0.0237823707061764
FN3K,0.870112096594534
FN3KRP,0.803359734820179
FNBP1,0.0074284964452285
FNBP4,NA
FNDC1,NA
FNDC3A,NA
FNDC3B,0.204937180170843
FNDC4,NA
FNDC7,NA
FNIP1,0.0074284964452285
FNIP2,NA
FNTB,NA
FOCAD,0.296373218394658
FOLH1,NA
FOLH1B,NA
FOLR1,0.824464198667328
FOLR2,NA
FOLR3,0.644898677527961
FOS,NA
FOXA1,0.646374579112383
FOXA2,NA
FOXA3,0.909384647910335
FOXB1,0.518714635705649
FOXB2,NA
FOXC2,0.159465904361521
FOXD3,NA
FOXD3-AS1,NA
FOXD4,0.788023013008508
FOXD4L1,0.361208505364765
FOXD4L3,0.524739890597639
FOXD4L4,0.735835891665308
FOXF1,0.73786185447546
FOXH1,0.641832938977166
FOXI2,0.788918953726562
FOXJ1,NA
FOXJ2,0.379009020019851
FOXJ3,NA
FOXK1,0.655731709303158
FOXK2,0.529759750529666
FOXL1,0.760827266172429
FOXL2,0.246303528685969
FOXL2NB,0.497358621202322
FOXM1,0.109008061422962
FOXN1,0.836017921878707
FOXN2,NA
FOXN3,NA
FOXN3-AS1,0.387993010930979
FOXN4,0.290213714981699
FOXO1,NA
FOXO3,0.992505811842491
FOXO3B,NA
FOXO6,NA
FOXP1,0.0861091591750229
FOXP2,0.925309721339778
FOXP4,0.121179486637769
FOXR1,0.327980724122173
FOXRED1,NA
FOXRED2,0.0950220450989199
FOXS1,0.891037933071496
FPGS,0.0945579408432367
FPGT,0.709050801454315
FPR1,NA
FPR2,0.738835367945198
FRA10AC1,NA
FRAS1,0.97787530116958
FREM1,0.609476890134893
FREM2,0.0102400588205341
FREM3,NA
FRG1,0.840447270563288
FRG1CP,0.645987634740373
FRG1FP,0.62343490712797
FRG1GP,NA
FRG1HP,0.793661926435419
FRG1JP,NA
FRG2,NA
FRG2C,0.179759038762983
FRG2EP,0.0872630615201484
FRK,NA
FRMD1,NA
FRMD3,0.612863496635228
FRMD4A,0.766785130973496
FRMD4B,0.359365504221317
FRMD5,0.974208708907758
FRMD6,0.918513985981947
FRMD8,0.211041604852436
FRMPD1,0.109266065439668
FRMPD2,0.799968904561575
FRRS1,0.77923181486324
FRRS1L,NA
FRS2,NA
FRS3,NA
FRY,0.740610252905183
FRYL,0.209237383302466
FSBP,NA
FSCB,0.0539772641618093
FSCN1,NA
FSCN2,0.845286298176736
FSCN3,0.352453434559018
FSD1,0.0402724824489724
FSD2,0.574680929679771
FSHB,NA
FSHR,0.683094571438292
FSIP1,0.844102819257222
FSIP2,0.663837790894875
FSIP2-AS2,NA
FSTL1,NA
FSTL3,0.0074284964452285
FSTL4,NA
FSTL5,0.031458576700475
FTCD,0.877116971899387
FTCDNL1,NA
FTH1,0.792289106453296
FTL,0.25815246299973
FTMT,NA
FTO,0.861414143491424
FTSJ3,0.00195130604411187
FUBP1,0.0169517385640106
FUBP3,0.249314004225205
FUCA1,0.700952559693296
FUCA2,NA
FUOM,0.792704194015239
FURIN,0.0134495884679401
FUS,0.350060829235418
FUT1,0.482629603222867
FUT10,0.948903015027666
FUT2,0.670087859442425
FUT3,0.546192595481848
FUT6,0.874240507931549
FUT7,0.241155470793428
FUT8,0.189354421190527
FUZ,NA
FXN,0.904716470137244
FXR1,0.974062568178349
FXR2,0.0074284964452285
FXYD1,NA
FXYD3,0.565926176647997
FXYD4,0.149552375558684
FXYD5,0.13166098470287
FXYD6,0.249314004225205
FXYD7,NA
FYB1,NA
FYB2,0.824464198667328
FYCO1,0.572846739225338
FYN,0.657646773952294
FYTTD1,0.00355882541314043
FZD1,NA
FZD10,0.592416004728488
FZD3,0.805730688493671
FZD4,NA
FZD6,0.0153093955017289
FZD7,NA
FZD8,NA
FZD9,0.391901521781815
FZR1,NA
G0S2,NA
G2E3,NA
G3BP1,0.427310752971856
G3BP2,0.0913531849699511
G6PC1,NA
G6PC2,0.846109252268485
G6PC3,0.660796156265384
GAA,0.369165292543729
GAB2,NA
GAB4,0.890976723352722
GABARAP,0.0074284964452285
GABARAPL2,0.149940695992635
GABBR1,0.387956692683969
GABBR2,0.604895063495692
GABPB1,NA
GABPB2,NA
GABRA5,0.160024541155602
GABRA6,0.259609220606048
GABRB2,NA
GABRB3,0.791534667306499
GABRD,0.937246899035415
GABRG1,0.790705390068578
GABRG2,NA
GABRG3,0.923619813206357
GABRP,0.826251348573852
GABRR1,0.904716470137244
GABRR2,0.469590654081059
GABRR3,0.143079738133796
GACAT3,NA
GAD1,0.658685819072246
GAD2,NA
GADD45A,NA
GADD45B,NA
GADD45GIP1,0.923411004385134
GADL1,0.589948389737266
GAK,0.493545621510788
GAL3ST1,NA
GAL3ST2,0.0241266171733845
GAL3ST3,NA
GAL3ST4,NA
GALC,0.23219759416214
GALE,0.656460097623543
GALK1,0.0284148729625726
GALK2,0.461224521403333
GALM,0.740720209156512
GALNS,0.229896766581306
GALNT1,0.987072223159654
GALNT10,0.916069742733963
GALNT11,0.0671124815349806
GALNT12,NA
GALNT13,NA
GALNT14,0.56762616308151
GALNT15,NA
GALNT16,0.092998566038976
GALNT17,0.25226562959275
GALNT18,NA
GALNT2,0.00153285284699589
GALNT3,NA
GALNT4,0.417239491980717
GALNT5,0.0732903717650639
GALNT6,NA
GALNT7,NA
GALNT8,0.00365669667364664
GALNT9,0.445748129245298
GALNTL5,0.319256504746406
GALNTL6,0.32606027757668
GALP,0.783680378792963
GALR2,0.774557519536567
GALT,0.594623091471849
GAMT,0.244125140049257
GAN,0.732895839932446
GANAB,0.026246031505141
GANC,0.892428805890899
GAPDH,0.0508100771033762
GAPDHS,NA
GAPT,NA
GAPVD1,0.8384890669732
GAR1,0.858072258416712
GAREM1,NA
GAREM2,NA
GARNL3,NA
GARRE1,0.323503377434354
GARS1,0.0397767291401867
GARS1-DT,NA
GART,0.0165275472806301
GAS1RR,NA
GAS2,NA
GAS2L1,0.0135897921295539
GAS2L2,0.249314004225205
GAS2L3,NA
GAS5,0.84744036953292
GAS6,0.565926176647997
GAS7,NA
GAS8,0.834814572305635
GASK1A,0.244125140049257
GASK1B,0.774959669765503
GASK1B-AS1,NA
GAST,NA
GATA2,0.143079738133796
GATA3,0.285432366708387
GATA4,0.00058578970979536
GATA5,0.781975215123535
GATA6,0.00745691095203718
GATAD1,NA
GATAD2A,0.0823204704096257
GATAD2B,0.795454681292374
GATB,0.165796742863436
GATC,0.708880253106573
GATD1,0.732895839932446
GBA,0.00749705040337332
GBA2,0.725159241640501
GBA3,NA
GBAP1,NA
GBE1,0.68832534567908
GBF1,0.443026366555775
GBGT1,0.13868736308843
GBP1,NA
GBP2,0.000401325926995381
GBP3,0.996795172789386
GBP4,0.108782121565209
GBP5,0.0218072472321248
GBP6,0.431310044479341
GBP7,0.407058979713323
GBX1,NA
GBX2,NA
GC,0.745694396419426
GCA,0.580447200025668
GCAT,0.805978062349654
GCAWKR,0.316968024393679
GCC2,0.708821599817308
GCDH,0.0904424255327021
GCFC2,0.781157322835977
GCGR,NA
GCH1,0.922877024874974
GCK,0.468332158429495
GCKR,0.418132284127781
GCLC,0.0477468923720385
GCLM,0.162155917272369
GCM2,NA
GCN1,0.0195983171658027
GCNT1,0.545032018383734
GCNT2,0.4657215471779
GCNT3,0.228395925802661
GCNT4,NA
GCNT7,NA
GCOM1,NA
GCSAML,NA
GCSH,NA
GDA,0.53018615059141
GDAP1,NA
GDAP1L1,0.649680971899004
GDAP2,NA
GDE1,0.528872879611927
GDF15,0.278413635944674
GDF3,0.977141965811155
GDF5,0.0230241178892949
GDF6,NA
GDF9,0.55392781019906
GDI2,0.443534502734005
GDNF,0.530842959467746
GDNF-AS1,0.00989460987831411
GDPD1,NA
GDPD3,NA
GDPD4,0.898980061598054
GDPGP1,NA
GEM,0.95224180268741
GEMIN2,NA
GEMIN2P1,0.755017617346391
GEMIN4,0.132643586650673
GEMIN5,0.390361424806138
GEMIN6,NA
GEN1,NA
GET1,0.0589178435009447
GET3,0.364226163177768
GET4,0.468332158429495
GFAP,0.449927272787634
GFER,NA
GFI1B,NA
GFM1,0.850218485428217
GFM2,0.0290655057676553
GFOD1,0.717087709813597
GFOD2,NA
GFPT1,0.145881961750527
GFPT2,0.0413142373094237
GFRA1,0.701176164481125
GFRA2,NA
GFRA4,0.192140014253581
GFRAL,0.479878678070643
GFUS,0.745899831319046
GFY,0.874837221330864
GGA1,0.0379512016679385
GGA2,0.619924533959479
GGA3,0.99995254070113
GGACT,NA
GGCX,NA
GGH,NA
GGN,0.0387430332466869
GGNBP1,NA
GGNBP2,0.264389307862663
GGT1,0.497939157891523
GGT4P,0.551915519397825
GGT5,0.700935062285601
GGT6,NA
GGT7,0.743552273823975
GGTLC1,NA
GH1,0.289022008081929
GH2,0.0525638709983183
GHDC,NA
GHITM,0.0020151909574712
GHR,0.310006804922527
GHRHR,0.430557743930807
GHRL,NA
GHSR,NA
GID4,NA
GIGYF1,0.733893715373598
GIGYF2,0.799451352235674
GIMAP1,NA
GIMAP4,NA
GIMAP6,0.792704194015239
GIMAP7,0.129253535125422
GIMAP8,0.419326914654542
GINM1,0.883657221038014
GINS1,0.918747995454195
GINS2,NA
GINS3,0.0901086373727242
GINS4,0.179759038762983
GIPC1,NA
GIPC2,0.999313641427722
GIPC3,0.0760132907645161
GIPR,0.438978483290303
GIT1,NA
GIT2,NA
GJA1,NA
GJA10,0.544947839917216
GJA3,0.0544328130294947
GJA4,0.54684189626817
GJA5,NA
GJA8,0.33502493947204
GJA9,0.349674162783272
GJB2,0.195714932594792
GJB3,0.758668904486625
GJB4,0.906526102835212
GJB5,NA
GJB6,0.0406232855290101
GJB7,0.624826086571661
GJC1,NA
GJC2,0.531074372424832
GJC3,NA
GJD2,NA
GJD2-DT,0.763470655815784
GJD3,0.024397704558991
GJD4,0.468332158429495
GJE1,0.213077571110603
GK2,0.689081239588109
GK3P,0.954208376537238
GK5,NA
GKN1,NA
GKN2,NA
GKN3P,NA
GLB1,NA
GLB1L,0.931457191815308
GLB1L2,0.689847552612778
GLB1L3,0.468332158429495
GLCE,0.015000113712532
GLDC,0.545328705670777
GLDN,0.0525361449436318
GLE1,0.744771160510995
GLG1,0.0586827200404339
GLI1,NA
GLI2,NA
GLI3,0.0240881905042923
GLIDR,NA
GLIPR1,0.058822874440464
GLIPR1L1,NA
GLIPR1L2,0.805503905300575
GLIPR2,NA
GLIS1,0.546889680087753
GLIS2,NA
GLIS3,NA
GLMN,0.620768873208341
GLMP,0.00235948467065792
GLO1,0.162392897457368
GLOD4,0.179759038762983
GLP1R,0.249314004225205
GLP2R,0.0536808669510651
GLRA1,0.0271467848456136
GLRA3,NA
GLRB,0.0755598097807808
GLRX2,0.766053958065252
GLRX3,0.619706968271505
GLRX5,NA
GLS,0.183857575714465
GLS2,0.518376308889571
GLT1D1,0.918818140833002
GLT6D1,NA
GLT8D1,0.0074284964452285
GLT8D2,NA
GLTPD2,NA
GLUD1,0.876347194899471
GLUD1P2,NA
GLUL,NA
GLYAT,NA
GLYATL1,0.0491625244123746
GLYATL2,0.399708339895352
GLYATL3,NA
GLYCTK,0.912800520684303
GLYR1,NA
GM2A,0.422527360423929
GMCL1,0.98725853281601
GMDS,0.932043095994191
GMDS-DT,NA
GMEB1,NA
GMFB,0.360434013098821
GMFG,NA
GMIP,NA
GML,NA
GMNC,0.940974143416659
GMNN,NA
GMPPA,0.0804455113506764
GMPPB,0.389097424990956
GMPR,0.994827733278734
GMPR2,0.302460948848666
GMPS,0.393105179059694
GNA11,0.396612857637007
GNA12,NA
GNA13,NA
GNA14,0.983510062483354
GNA14-AS1,NA
GNA15,0.538571457234645
GNAI1,0.719812155456185
GNAI2,0.794422850806124
GNAI3,0.437550105368894
GNAL,NA
GNAO1,0.979460099983036
GNAS,0.314024419818889
GNAT1,0.505718668737459
GNAT2,0.816787450515485
GNAT3,NA
GNAZ,0.639281039001979
GNB1,0.0951352010848326
GNB2,0.0271568545994658
GNB3,NA
GNB4,0.010244768663106
GNB5,0.909286168633504
GNE,0.890710884506148
GNG12-AS1,0.92107429125631
GNG13,0.860311960123822
GNG14,NA
GNG4,0.485160935208083
GNL1,NA
GNL2,0.984174521833434
GNL3,0.00645400035244587
GNLY,0.352026021751544
GNMT,0.852090316587205
GNPAT,0.000544490650752567
GNPDA1,0.828413060958121
GNPDA2,NA
GNPTAB,0.539576120193233
GNPTG,0.0582427814373774
GNRH2,0.843628952909989
GNRHR,0.277758139019802
GNS,0.285203918639052
GOLGA2,0.513007094236381
GOLGA2P11,NA
GOLGA2P5,0.5174084950041
GOLGA2P8,NA
GOLGA2P9,NA
GOLGA3,0.613612565079712
GOLGA4,NA
GOLGA5,NA
GOLGA6C,0.279049628261282
GOLGA6D,NA
GOLGA6L1,0.243406178714044
GOLGA6L10,0.684085437280114
GOLGA6L2,0.836189989713449
GOLGA6L22,0.483560285601047
GOLGA6L6,0.522270482513205
GOLGA6L7,0.74095028050493
GOLGA6L9,NA
GOLGA7,NA
GOLGA8A,NA
GOLGA8F,NA
GOLGA8G,NA
GOLGA8H,0.197862938776963
GOLGA8K,0.429361177155748
GOLGA8M,NA
GOLGA8S,NA
GOLGA8UP,NA
GOLGA8VP,NA
GOLGB1,NA
GOLIM4,NA
GOLM1,NA
GOLM2,NA
GOLPH3L,NA
GOLT1A,0.455806752413966
GOLT1B,0.249314004225205
GON4L,0.154952048780105
GOPC,0.219741892066089
GORAB,NA
GORAB-AS1,NA
GORASP1,0.317750587542961
GORASP2,0.99866233768615
GOSR2,0.84835857950756
GOT1,0.000737210723929197
GOT1L1,0.588902239985646
GOT2,0.372229597530671
GP2,NA
GP5,NA
GP6,0.0971660760358535
GP9,0.874149667787409
GPA33,NA
GPAA1,0.00306293664175068
GPALPP1,0.729771171309648
GPAM,NA
GPANK1,NA
GPAT2,0.0755965192801971
GPAT2P2,NA
GPAT3,0.576092961661513
GPAT4,0.468332158429495
GPATCH1,0.883657221038014
GPATCH11,NA
GPATCH2L,0.814480539220891
GPATCH3,0.763470655815784
GPATCH4,0.0844876376832791
GPBAR1,NA
GPBP1,0.105840621138754
GPBP1L1,NA
GPC1,0.738041581156367
GPC2,NA
GPC5,NA
GPC5-AS2,NA
GPC6-AS2,NA
GPD1,0.179759038762983
GPD2,0.557589723931822
GPER1,0.930522328021995
GPHA2,NA
GPHN,NA
GPI,0.170715667730331
GPIHBP1,NA
GPLD1,0.913952365330203
GPM6A,0.803013813325823
GPM6A-DT,NA
GPN1,0.238172050412268
GPN3,0.0074284964452285
GPNMB,0.712234712172156
GPR107,NA
GPR108,0.0074284964452285
GPR132,NA
GPR135,0.922679923184669
GPR137,0.667613639287608
GPR137B,0.859083951546901
GPR139,NA
GPR141,0.777875137313445
GPR142,0.526552980957901
GPR148,0.522410864431834
GPR149,NA
GPR15,0.748565330478724
GPR150,0.147403023231724
GPR151,0.615507670345813
GPR152,0.479100860173737
GPR155,0.853987743146208
GPR156,NA
GPR157,0.883336064057708
GPR158,0.0288395960884449
GPR160,0.18287972494479
GPR161,0.611502391424635
GPR162,0.181431444543893
GPR17,0.828096894118193
GPR176,0.793279573721936
GPR179,0.489094788867939
GPR18,0.733893715373598
GPR180,NA
GPR182,0.815775564132401
GPR19,NA
GPR21,0.669836079417947
GPR26,0.870923875577345
GPR27,0.374433427114649
GPR3,NA
GPR31,0.018243050810019
GPR32,0.243955003424766
GPR33,0.152475243538378
GPR35,NA
GPR39,NA
GPR6,0.242881660997561
GPR62,NA
GPR68,0.564796006744251
GPR83,NA
GPR84,0.598324592400671
GPR85,0.455533879179268
GPR87,NA
GPR88,NA
GPR89B,NA
GPRC5A,0.485087300178139
GPRC5B,0.678085504883243
GPRC5C,0.39179509494673
GPRC5D,0.0140549574998582
GPRC6A,0.696610105766729
GPRIN1,NA
GPRIN2,0.358290507277441
GPRIN3,NA
GPS1,0.00246177985218824
GPS2,NA
GPSM1,0.0586605246469352
GPSM2,0.518714635705649
GPT,0.07502038468442
GPT2,0.310217710574506
GPX1,NA
GPX2,NA
GPX3,0.378686001536469
GPX4,0.138804233715268
GPX7,0.485087300178139
GPX8,0.543603762998483
GRAMD1A,0.00182873771002635
GRAMD1B,0.572397586188005
GRAMD1C,0.489675449573453
GRAMD2A,0.737620385318874
GRAMD2B,0.657419262048246
GRAMD4,NA
GRAMD4P2,NA
GRAP2,NA
GRB10,0.137913113529809
GRB14,0.0229182755184041
GRB2,NA
GRB7,0.511367065703171
GREB1,0.573286770905363
GREB1L,NA
GREB1L-DT,NA
GREP1,NA
GRHL1,NA
GRHL3,0.862509642880005
GRHPR,0.976384858886669
GRIA1,0.748171926924568
GRIA4,0.858072258416712
GRID1,NA
GRID2,NA
GRID2IP,NA
GRIFIN,0.223834358714184
GRIK1,0.203582734572177
GRIK2,0.00896396609073138
GRIK3,0.515528341043262
GRIK4,0.228734474055041
GRIK5,NA
GRIN1,0.382404822413751
GRIN2A,NA
GRIN2C,NA
GRIN2D,0.00421604996675408
GRIN3A,0.130234404978022
GRIN3B,0.479737094102262
GRINA,0.139076917269097
GRIP2,0.344283514702886
GRK1,0.824082196176754
GRK2,0.0683666746767786
GRK3,NA
GRK4,0.256382230924533
GRK5,0.252435208084251
GRK6,NA
GRK7,0.865130868299615
GRM1,0.75995871233902
GRM2,0.408057254146244
GRM3,0.644453215322214
GRM4,0.256505228171166
GRM5,0.767966223969421
GRM6,0.73642661034071
GRM7,0.565973685006026
GRM7-AS3,NA
GRM8,0.726030087447691
GRN,0.317757193078599
GRP,0.064212151250636
GRPEL1,NA
GRSF1,NA
GRTP1,0.0811915633389933
GRWD1,0.899401517191656
GRXCR1,NA
GS1-24F4.2,0.0472468045797198
GS1-279B7.1,0.764404308337189
GSC,NA
GSC2,NA
GSDMB,NA
GSDMC,NA
GSDMD,NA
GSDME,NA
GSE1,0.546491114154125
GSG1,0.898522371828013
GSG1L2,0.375958792249634
GSK3A,0.0536656064460383
GSK3B,0.247541413512651
GSN,0.157763892279449
GSPT1,0.883556506359599
GSR,0.871057290967925
GSS,0.534115726959016
GSTA1,0.0272044819904679
GSTA12P,NA
GSTA2,0.850769155173816
GSTA5,0.948369776598102
GSTA9P,NA
GSTCD,0.779138380529901
GSTCD-AS1,0.0952411446665138
GSTK1,0.621564935708214
GSTM2,0.114570965889854
GSTM3,0.65129050170678
GSTM3P2,0.89327375980414
GSTM4,0.48824362340362
GSTM5,0.29032324655178
GSTO1,0.470045881600966
GSTO2,0.745381758212589
GSTP1,0.457204551680493
GSTT2B,0.500972829717134
GSTZ1,NA
GSX1,NA
GSX2,NA
GTDC1,0.149512297464797
GTF2A1,NA
GTF2A2,NA
GTF2E1,0.677149483759649
GTF2E2,0.0271467848456136
GTF2F1,0.856465532422652
GTF2F2,NA
GTF2H1,NA
GTF2H2,0.227613007055243
GTF2H2C,NA
GTF2H3,0.0195541815862626
GTF2H4,0.179759038762983
GTF2I,0.065127647369952
GTF2IP11,0.784502545112532
GTF2IP12,0.466182276750263
GTF2IP13,0.604895063495692
GTF2IP14,NA
GTF2IP3,0.190409956890335
GTF2IP8,NA
GTF2IRD1,NA
GTF2IRD1P1,NA
GTF2IRD2,NA
GTF2IRD2B,NA
GTF3A,0.248757589976795
GTF3C1,0.067179644571803
GTF3C2,0.160171247401131
GTF3C3,0.158081842889327
GTF3C4,0.0351500595089816
GTF3C5,0.058822874440464
GTF3C6,NA
GTPBP1,NA
GTPBP10,0.0074284964452285
GTPBP2,NA
GTPBP3,0.513833281917919
GTPBP4,0.00169479621290037
GTPBP8,NA
GTSE1,0.0690358872255738
GTSF1,0.970075888059818
GUCA1A,NA
GUCA1C,0.706068967930005
GUCA2A,NA
GUCA2B,NA
GUCD1,0.825801984225566
GUCY1A1,NA
GUCY1A2,NA
GUCY1B1,0.95224180268741
GUCY1B2,NA
GUCY2C,0.546823238063425
GUCY2D,0.979146600536151
GUCY2GP,0.37197034622244
GUF1,0.0531189328581821
GUK1,0.0181825480281824
GULOP,NA
GULP1,NA
GUSB,0.495338289624806
GUSBP1,NA
GUSBP11,0.211041604852436
GVQW3,NA
GXYLT1,0.559456811262401
GXYLT2,0.310217710574506
